Modern-Era Retrospective Analysis for Research and Applications (MERRA)
Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
More information at;http://gmao.gsfc.nasa.gov/research/merra
Site latitude (positive means North);44.083
Site longitude (positive means East);5.059
Site altitude (m);492
Date beginning;2010-01-01
Date end;2014-12-31
Time reference (decimal hour);UT
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Temperature;Temperature at 2 m above ground in K
Relative humidity;Relative humidity at 2 m above ground in %
Pressure;Pressure at ground level in hPa
Wind speed;Wind speed at 10 m above ground in m/s
Wind direction;Wind direction at 10 m above ground in degrees (0 means from North, 90 from East...)

MERRA meteorological data
Year;Month;Day;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;
2010;1;1;1.0000;280.7633;76.2432;950.4963;2.3179;152.5350;
2010;1;1;2.0000;280.5746;75.8444;950.4677;1.6355;197.5314;
2010;1;1;3.0000;280.1229;74.7532;950.3475;2.2883;271.5214;
2010;1;1;4.0000;279.5956;72.6142;950.5668;3.9656;296.1183;
2010;1;1;5.0000;279.0723;70.6901;951.0798;5.1475;304.2744;
2010;1;1;6.0000;278.6185;69.6422;951.6595;5.5663;307.1133;
2010;1;1;7.0000;278.3756;68.9090;952.4652;5.3955;306.8770;
2010;1;1;8.0000;278.7196;68.6873;953.1572;4.9820;306.2503;
2010;1;1;9.0000;279.2184;68.5460;953.7842;4.5774;302.5564;
2010;1;1;10.0000;279.6015;68.2787;954.4397;4.3594;299.7596;
2010;1;1;11.0000;279.9392;67.8954;954.8391;4.4106;301.4856;
2010;1;1;12.0000;280.2370;67.3285;955.3133;4.7182;307.9708;
2010;1;1;13.0000;280.3675;66.3324;956.0777;5.4210;317.6947;
2010;1;1;14.0000;280.0477;65.2543;957.4792;6.3234;327.3538;
2010;1;1;15.0000;279.1589;64.5470;959.0498;6.9349;334.0334;
2010;1;1;16.0000;277.9998;63.5164;960.5740;7.2545;338.2851;
2010;1;1;17.0000;276.9273;63.3105;961.8253;7.3534;341.2884;
2010;1;1;18.0000;275.9819;63.3801;963.2536;7.2148;345.0171;
2010;1;1;19.0000;275.1590;63.0662;964.4319;7.0441;348.3291;
2010;1;1;20.0000;274.4573;62.4826;965.7642;6.9762;347.9080;
2010;1;1;21.0000;273.8513;61.6753;967.2898;7.0715;344.8875;
2010;1;1;22.0000;273.2449;60.9565;968.7623;7.2310;345.3516;
2010;1;1;23.0000;272.6196;60.2821;969.5409;7.2427;349.0385;
2010;1;1;24.0000;272.0242;60.0223;970.1822;7.2083;353.0619;
2010;1;2;1.0000;271.5421;59.8152;971.0255;7.1058;354.4959;
2010;1;2;2.0000;271.1414;59.5662;972.0986;6.9849;355.1987;
2010;1;2;3.0000;270.8735;59.2934;972.7141;7.0701;358.2683;
2010;1;2;4.0000;270.6920;58.8582;973.1020;7.1543;1.2784;
2010;1;2;5.0000;270.5250;58.4753;973.4213;7.1383;3.6499;
2010;1;2;6.0000;270.3761;58.4574;973.8087;6.9877;4.8879;
2010;1;2;7.0000;270.4725;58.4859;974.6136;6.7290;4.9978;
2010;1;2;8.0000;271.8062;58.1862;975.3646;6.3955;3.9809;
2010;1;2;9.0000;273.2491;56.3558;975.9446;6.3524;1.6427;
2010;1;2;10.0000;274.2472;52.6606;976.8024;6.7349;358.6086;
2010;1;2;11.0000;274.8502;49.8409;977.1466;6.9230;356.2505;
2010;1;2;12.0000;275.0747;47.8447;977.2716;7.0331;356.0631;
2010;1;2;13.0000;274.8962;47.1268;977.4745;7.0388;357.3609;
2010;1;2;14.0000;274.2574;48.7466;978.0251;6.7636;359.1400;
2010;1;2;15.0000;272.9345;53.1020;978.6630;6.6239;1.7626;
2010;1;2;16.0000;271.6871;54.3930;979.3006;6.5376;3.9767;
2010;1;2;17.0000;271.0830;55.4523;979.9395;6.3381;5.3275;
2010;1;2;18.0000;270.6791;56.4751;980.6373;6.0998;6.9098;
2010;1;2;19.0000;270.3835;57.2491;980.7787;5.8397;8.3513;
2010;1;2;20.0000;270.1653;57.9001;981.0299;5.5984;8.6514;
2010;1;2;21.0000;270.0272;58.0629;981.3127;5.3429;7.7585;
2010;1;2;22.0000;269.9709;57.9308;981.2353;5.2425;8.5081;
2010;1;2;23.0000;270.1017;57.6774;981.2320;5.1912;10.4920;
2010;1;2;24.0000;270.3008;57.2111;981.2818;5.0575;11.8932;
2010;1;3;1.0000;270.7929;56.2347;981.2159;4.8723;15.3728;
2010;1;3;2.0000;271.0956;55.3114;980.5466;4.5602;20.7627;
2010;1;3;3.0000;270.6417;55.0887;979.8245;4.2637;27.1579;
2010;1;3;4.0000;270.2169;54.1717;979.3841;3.9778;29.8880;
2010;1;3;5.0000;270.2569;52.4522;979.1823;3.7662;28.9101;
2010;1;3;6.0000;270.7249;50.7396;979.3989;3.6401;28.2142;
2010;1;3;7.0000;271.6681;49.0884;979.5323;3.5452;33.8102;
2010;1;3;8.0000;273.1575;46.6625;979.7027;3.2689;44.8237;
2010;1;3;9.0000;274.6046;45.8828;980.3338;2.2569;51.0873;
2010;1;3;10.0000;275.4194;44.9885;980.4277;1.9471;67.6461;
2010;1;3;11.0000;276.1947;44.2907;979.3271;2.2615;83.9839;
2010;1;3;12.0000;276.4719;45.4183;978.4641;2.3971;102.2485;
2010;1;3;13.0000;276.3727;48.3632;977.8899;2.7182;116.5084;
2010;1;3;14.0000;275.7963;53.0960;977.3734;3.1017;123.5752;
2010;1;3;15.0000;274.9021;55.8710;976.9365;3.4384;129.3115;
2010;1;3;16.0000;274.5028;57.4266;976.7630;3.6761;130.9578;
2010;1;3;17.0000;274.7108;58.9695;976.8338;3.6692;126.8401;
2010;1;3;18.0000;274.9161;60.6092;976.9659;3.6617;126.5627;
2010;1;3;19.0000;274.8858;62.4281;977.2540;3.8279;127.7142;
2010;1;3;20.0000;274.8366;64.2110;976.9510;4.0652;127.8523;
2010;1;3;21.0000;274.6432;66.1736;977.0028;4.1602;125.7925;
2010;1;3;22.0000;274.2622;67.8413;976.6802;4.2113;121.9016;
2010;1;3;23.0000;273.6534;69.4942;976.0537;4.1153;119.7560;
2010;1;3;24.0000;273.2294;69.7067;975.2941;4.0116;118.6961;
2010;1;4;1.0000;273.0467;68.7788;974.9466;3.9709;117.2624;
2010;1;4;2.0000;273.0338;67.5119;974.4929;3.8368;116.1337;
2010;1;4;3.0000;273.0809;66.3864;973.9144;3.5357;116.4145;
2010;1;4;4.0000;273.0766;65.3150;973.5324;3.3493;118.5467;
2010;1;4;5.0000;273.0341;64.4388;973.3860;3.3116;121.3865;
2010;1;4;6.0000;273.0396;63.7584;973.0645;3.3213;124.5383;
2010;1;4;7.0000;273.1320;63.4633;972.7292;3.3519;125.9470;
2010;1;4;8.0000;274.2568;63.5554;972.8012;3.2999;126.2522;
2010;1;4;9.0000;275.1396;63.4954;972.7696;2.9842;127.8409;
2010;1;4;10.0000;276.0634;62.6200;972.4023;2.6677;131.5218;
2010;1;4;11.0000;276.6433;62.9270;971.6991;2.2458;133.4785;
2010;1;4;12.0000;276.9458;63.0647;971.1216;1.8432;131.9198;
2010;1;4;13.0000;276.9307;63.2914;970.7792;1.4961;126.0598;
2010;1;4;14.0000;276.4434;63.9517;970.6537;1.2862;110.0562;
2010;1;4;15.0000;275.1868;64.6736;970.4188;1.5353;91.9628;
2010;1;4;16.0000;274.2510;64.2971;970.3373;1.9080;84.4760;
2010;1;4;17.0000;274.1881;63.8877;970.1077;2.0914;81.4878;
2010;1;4;18.0000;274.1922;63.4370;970.0866;1.9722;79.9739;
2010;1;4;19.0000;274.1819;63.1609;969.9770;1.6942;80.1569;
2010;1;4;20.0000;274.2256;63.0546;969.7680;1.4539;81.9300;
2010;1;4;21.0000;274.3534;63.3692;969.7331;1.4788;81.8912;
2010;1;4;22.0000;274.5470;63.8698;969.3334;1.6466;80.1910;
2010;1;4;23.0000;274.6316;64.1462;968.6413;1.8503;75.0165;
2010;1;4;24.0000;274.5916;64.3283;967.8604;2.1361;65.4162;
2010;1;5;1.0000;274.5434;64.4959;967.1048;2.4739;57.0229;
2010;1;5;2.0000;274.5531;64.7366;966.5291;2.6712;52.7108;
2010;1;5;3.0000;274.6425;64.7726;965.6540;2.4846;54.9359;
2010;1;5;4.0000;274.6441;64.6611;965.0920;2.2241;56.8082;
2010;1;5;5.0000;274.6095;64.4100;964.9204;2.0112;56.3847;
2010;1;5;6.0000;274.5257;64.1723;964.6784;1.8505;53.4981;
2010;1;5;7.0000;274.6165;64.2168;964.2216;1.7552;47.5784;
2010;1;5;8.0000;275.5314;64.5786;963.9242;1.6845;39.2900;
2010;1;5;9.0000;276.1866;65.1115;963.5914;1.7385;20.2224;
2010;1;5;10.0000;276.8946;66.0448;963.0378;2.0302;6.2730;
2010;1;5;11.0000;277.4085;66.2102;962.0584;2.4045;0.3790;
2010;1;5;12.0000;277.6152;66.2123;961.0403;2.7918;358.4553;
2010;1;5;13.0000;277.4369;66.6774;960.6916;3.0803;358.9875;
2010;1;5;14.0000;276.9472;67.2958;960.4717;3.2289;359.1891;
2010;1;5;15.0000;275.7565;68.3580;960.5005;3.2516;358.3427;
2010;1;5;16.0000;273.9827;69.5852;960.6761;3.5886;356.0728;
2010;1;5;17.0000;273.1760;69.8252;960.7877;3.9092;353.4633;
2010;1;5;18.0000;272.7408;69.3091;960.5884;4.0544;353.4386;
2010;1;5;19.0000;272.3573;68.7281;960.1092;4.0339;354.2859;
2010;1;5;20.0000;271.9941;68.5748;959.8200;3.9562;353.1470;
2010;1;5;21.0000;271.6078;69.0907;959.8003;3.7980;349.6902;
2010;1;5;22.0000;271.2550;69.5459;959.8400;3.7246;345.2098;
2010;1;5;23.0000;270.9439;69.6484;959.9166;3.7285;342.4939;
2010;1;5;24.0000;270.7077;69.3254;960.1320;3.7796;341.0978;
2010;1;6;1.0000;270.5214;68.7841;960.5648;3.8838;341.5954;
2010;1;6;2.0000;270.3207;68.2340;960.9219;4.0578;342.5526;
2010;1;6;3.0000;270.1376;67.2071;961.1178;4.2698;345.3492;
2010;1;6;4.0000;269.9443;66.1212;961.3055;4.4151;348.9840;
2010;1;6;5.0000;269.7285;65.4392;961.4845;4.4502;352.7769;
2010;1;6;6.0000;269.5627;64.8027;961.9066;4.4621;356.0078;
2010;1;6;7.0000;269.7740;63.8687;962.2908;4.4536;357.6344;
2010;1;6;8.0000;271.2537;63.3930;962.8105;4.1411;358.7272;
2010;1;6;9.0000;273.0848;62.3326;963.1728;3.9589;359.7270;
2010;1;6;10.0000;274.5855;59.4357;963.1177;4.0293;359.0948;
2010;1;6;11.0000;275.4019;56.7587;962.7779;4.0214;355.3117;
2010;1;6;12.0000;275.6799;54.4307;962.5723;3.9820;351.4504;
2010;1;6;13.0000;275.5022;53.1396;962.7001;3.8769;349.1225;
2010;1;6;14.0000;274.8025;54.0263;962.9901;3.5772;347.7919;
2010;1;6;15.0000;273.0187;56.3759;963.2552;3.5057;348.4891;
2010;1;6;16.0000;271.5479;56.5499;963.5445;3.7219;352.0205;
2010;1;6;17.0000;271.2769;56.8901;963.9247;3.7754;356.3865;
2010;1;6;18.0000;271.0584;57.0163;964.4980;3.7173;359.9115;
2010;1;6;19.0000;270.8486;57.2184;964.8824;3.5997;1.4424;
2010;1;6;20.0000;270.6237;57.4816;965.0277;3.4206;1.4658;
2010;1;6;21.0000;270.3994;57.9632;965.2355;2.8518;359.9232;
2010;1;6;22.0000;270.2222;58.5558;965.4582;2.3630;358.2042;
2010;1;6;23.0000;270.0703;59.2490;965.5298;1.9494;358.6806;
2010;1;6;24.0000;269.9249;59.8843;965.6783;1.5204;1.6550;
2010;1;7;1.0000;269.8861;60.3515;965.8941;1.0602;8.1991;
2010;1;7;2.0000;269.8793;60.6200;966.0782;0.5561;20.6576;
2010;1;7;3.0000;269.9005;60.6077;966.1602;0.5160;43.9322;
2010;1;7;4.0000;269.9807;60.2630;966.2107;0.6923;57.9441;
2010;1;7;5.0000;270.0986;59.5692;966.3176;0.8391;63.4277;
2010;1;7;6.0000;270.1965;58.7500;966.6273;0.8297;64.0863;
2010;1;7;7.0000;270.8159;59.4250;966.9154;0.8079;63.7399;
2010;1;7;8.0000;272.7201;56.8597;967.3082;0.6988;69.4042;
2010;1;7;9.0000;273.9686;56.2925;967.6741;0.5214;69.7231;
2010;1;7;10.0000;274.8519;55.2978;967.8145;0.4241;60.1820;
2010;1;7;11.0000;275.4813;52.8766;967.2690;0.5215;41.7242;
2010;1;7;12.0000;275.5215;53.6864;966.9234;0.9301;38.4412;
2010;1;7;13.0000;275.2231;55.2392;966.5448;1.6873;37.9081;
2010;1;7;14.0000;274.6137;56.0429;966.4247;2.6046;36.1195;
2010;1;7;15.0000;273.9562;56.4154;966.3027;3.4081;33.6272;
2010;1;7;16.0000;273.4518;57.8119;966.5723;3.8568;31.8303;
2010;1;7;17.0000;273.2014;59.9584;966.8099;4.1399;29.1419;
2010;1;7;18.0000;273.1470;61.4376;966.6756;4.4860;25.3197;
2010;1;7;19.0000;273.1232;62.5735;966.4630;4.9119;21.8334;
2010;1;7;20.0000;273.1111;63.2188;965.6740;5.3848;20.0569;
2010;1;7;21.0000;272.8831;64.4982;964.9617;5.8724;17.8506;
2010;1;7;22.0000;272.7144;65.1713;964.2923;6.4865;16.3126;
2010;1;7;23.0000;272.5166;65.0941;963.5877;7.1505;14.8572;
2010;1;7;24.0000;272.2413;64.4807;962.5928;7.7314;12.8559;
2010;1;8;1.0000;271.9401;63.7812;961.9239;8.1555;10.6926;
2010;1;8;2.0000;271.6217;63.4069;961.5380;8.4123;8.4959;
2010;1;8;3.0000;271.3350;62.9531;960.9877;8.5752;6.4383;
2010;1;8;4.0000;271.1557;62.5824;960.4306;8.7157;5.2137;
2010;1;8;5.0000;271.0107;62.5167;959.8477;8.8306;4.8248;
2010;1;8;6.0000;270.8977;62.5232;959.5595;8.8467;4.7482;
2010;1;8;7.0000;270.8978;62.6468;959.5026;8.7559;4.1146;
2010;1;8;8.0000;271.1892;63.0916;959.5005;8.6209;2.7968;
2010;1;8;9.0000;271.6281;63.5561;959.6008;8.6299;0.8768;
2010;1;8;10.0000;272.0324;63.7720;959.5891;8.7423;359.4717;
2010;1;8;11.0000;272.2910;64.1217;959.2139;8.8152;358.7268;
2010;1;8;12.0000;272.3981;63.8422;958.6071;8.7936;358.4309;
2010;1;8;13.0000;272.4274;63.4857;958.2672;8.7287;358.5457;
2010;1;8;14.0000;272.3268;63.1026;958.0617;8.6314;358.6345;
2010;1;8;15.0000;271.7042;62.9697;957.9854;8.3420;358.4210;
2010;1;8;16.0000;270.8414;62.8269;958.3261;8.0196;357.9856;
2010;1;8;17.0000;270.3422;62.9353;958.7870;7.6850;358.2736;
2010;1;8;18.0000;269.9691;62.9850;959.4071;7.4477;359.1084;
2010;1;8;19.0000;269.6207;63.0592;959.7077;7.2810;359.5952;
2010;1;8;20.0000;269.2025;63.0335;959.8432;7.1767;359.8246;
2010;1;8;21.0000;268.9997;62.3730;960.1141;7.2909;0.2794;
2010;1;8;22.0000;268.7872;61.7221;960.3764;7.4498;0.5080;
2010;1;8;23.0000;268.3651;61.0988;960.5317;7.6319;359.9140;
2010;1;8;24.0000;267.8437;60.6172;960.6755;7.7144;359.1131;
2010;1;9;1.0000;267.3911;60.1794;961.2610;7.7155;358.6710;
2010;1;9;2.0000;266.9634;59.5906;961.9608;7.7674;357.9303;
2010;1;9;3.0000;266.5855;59.0084;961.8609;7.9008;357.9562;
2010;1;9;4.0000;266.3299;58.5289;961.6219;8.0151;357.5105;
2010;1;9;5.0000;266.1222;58.1827;961.4397;8.1814;356.8939;
2010;1;9;6.0000;266.0388;57.8082;961.4667;8.4161;356.2962;
2010;1;9;7.0000;266.1970;57.8310;961.5459;8.6849;355.7015;
2010;1;9;8.0000;267.1076;58.6077;961.7741;8.8209;355.6500;
2010;1;9;9.0000;268.2729;60.6346;962.0031;8.6960;355.0085;
2010;1;9;10.0000;269.1094;61.4866;962.0814;8.6287;353.6339;
2010;1;9;11.0000;269.4374;61.5482;961.6320;8.6968;352.2518;
2010;1;9;12.0000;269.3776;61.1436;961.3841;8.8409;350.7567;
2010;1;9;13.0000;269.1021;60.6014;961.2986;8.8532;348.9339;
2010;1;9;14.0000;268.7555;61.3299;961.3982;8.9500;347.2204;
2010;1;9;15.0000;268.2167;61.5458;961.8365;9.1246;346.3167;
2010;1;9;16.0000;267.6443;57.4657;962.4347;9.1956;345.5162;
2010;1;9;17.0000;267.3568;56.3374;963.0580;9.1901;344.8194;
2010;1;9;18.0000;267.1683;55.9405;963.5113;9.1453;344.1607;
2010;1;9;19.0000;266.9735;55.5747;963.9449;9.0729;343.3683;
2010;1;9;20.0000;266.7454;55.3705;964.3616;9.0041;342.5456;
2010;1;9;21.0000;266.6696;55.7238;964.9791;8.8319;341.6571;
2010;1;9;22.0000;266.8199;56.3262;965.7724;8.6210;340.8178;
2010;1;9;23.0000;266.9949;56.7438;966.2806;8.4380;340.5722;
2010;1;9;24.0000;267.2516;57.0466;966.7950;8.2869;341.3628;
2010;1;10;1.0000;267.6345;57.3569;967.5775;8.1268;342.8424;
2010;1;10;2.0000;267.9610;57.6799;968.2761;7.9622;344.2654;
2010;1;10;3.0000;268.1102;57.7394;968.6124;7.7656;346.1231;
2010;1;10;4.0000;268.1011;57.6817;968.7861;7.4860;348.2240;
2010;1;10;5.0000;268.0095;57.7933;969.4270;7.1641;349.2035;
2010;1;10;6.0000;267.8989;57.8425;969.9894;6.8603;348.5855;
2010;1;10;7.0000;267.9408;58.0264;970.5520;6.5928;347.9394;
2010;1;10;8.0000;268.8299;59.5659;970.7954;6.2807;348.7387;
2010;1;10;9.0000;270.2770;62.2516;971.4743;5.9145;349.8713;
2010;1;10;10.0000;271.4261;63.0038;971.7494;5.7345;348.9100;
2010;1;10;11.0000;272.0147;62.1616;971.8295;5.4370;346.0353;
2010;1;10;12.0000;272.3158;61.3562;972.2273;5.0923;343.2961;
2010;1;10;13.0000;272.4594;60.3924;972.5735;4.8849;344.3972;
2010;1;10;14.0000;272.1462;59.5720;973.2736;4.7392;349.3725;
2010;1;10;15.0000;271.2129;59.0891;973.4121;4.8746;357.0387;
2010;1;10;16.0000;269.2621;58.0574;973.4173;5.2872;3.7564;
2010;1;10;17.0000;267.2911;56.9355;973.6093;5.3942;5.4766;
2010;1;10;18.0000;265.8502;57.0612;973.7199;5.1403;2.7823;
2010;1;10;19.0000;264.6876;57.5787;973.8693;4.9562;359.2737;
2010;1;10;20.0000;263.8863;58.1753;973.8596;4.9192;358.7102;
2010;1;10;21.0000;263.4683;58.2991;973.3759;4.9343;1.0956;
2010;1;10;22.0000;263.2350;58.2286;973.1487;4.8772;4.1659;
2010;1;10;23.0000;262.9929;58.3969;972.8462;4.7320;7.2884;
2010;1;10;24.0000;262.6701;58.9050;972.7687;4.4881;9.1479;
2010;1;11;1.0000;262.2841;59.7008;973.0930;4.1021;8.9042;
2010;1;11;2.0000;261.8758;60.6242;973.2259;3.6974;7.6377;
2010;1;11;3.0000;261.7087;61.1443;973.1789;3.4207;10.0632;
2010;1;11;4.0000;261.7837;61.3862;973.2038;3.2416;15.4600;
2010;1;11;5.0000;262.0333;61.3392;973.2174;3.1425;21.6898;
2010;1;11;6.0000;262.3215;61.0865;973.4887;3.1691;26.5821;
2010;1;11;7.0000;263.0529;60.0820;973.5925;3.3161;28.9614;
2010;1;11;8.0000;266.7534;58.4040;973.8982;3.4342;29.3258;
2010;1;11;9.0000;270.9305;62.9565;974.2818;2.8376;25.8218;
2010;1;11;10.0000;272.2919;64.8263;974.5204;2.3286;15.4061;
2010;1;11;11.0000;272.6248;65.2394;974.3558;2.3171;3.5023;
2010;1;11;12.0000;272.7810;65.8361;974.1543;2.5368;355.0836;
2010;1;11;13.0000;272.9142;65.8636;974.3761;2.9167;354.2031;
2010;1;11;14.0000;272.9950;66.2684;974.6742;3.3089;356.8303;
2010;1;11;15.0000;272.4073;65.4950;974.9158;3.5642;359.8813;
2010;1;11;16.0000;269.3939;62.5439;975.0717;4.1645;0.4847;
2010;1;11;17.0000;267.4687;61.6794;975.5667;4.8356;0.9200;
2010;1;11;18.0000;266.6895;61.2635;976.0167;5.2434;3.1753;
2010;1;11;19.0000;266.3460;60.9574;976.4468;5.3727;5.7898;
2010;1;11;20.0000;265.9482;61.0497;976.9684;5.3232;7.2314;
2010;1;11;21.0000;265.6081;60.8750;976.7498;5.4449;8.2760;
2010;1;11;22.0000;265.4865;60.6493;976.4148;5.5879;8.2340;
2010;1;11;23.0000;265.5283;60.3029;976.1707;5.6128;7.0108;
2010;1;11;24.0000;265.4559;59.8672;975.8759;5.5936;5.8245;
2010;1;12;1.0000;265.0829;59.2867;975.9373;5.5912;5.0188;
2010;1;12;2.0000;264.5876;58.8731;975.9800;5.6437;5.3296;
2010;1;12;3.0000;264.2543;58.5098;975.7737;5.6351;8.1605;
2010;1;12;4.0000;264.0164;58.0778;975.2912;5.4732;11.3935;
2010;1;12;5.0000;263.7143;57.7127;974.9959;5.1100;14.0098;
2010;1;12;6.0000;263.1947;57.6378;974.5977;4.4282;16.7570;
2010;1;12;7.0000;263.1933;57.6531;974.1402;3.5247;21.4853;
2010;1;12;8.0000;266.8469;57.6039;973.8939;2.5511;36.9749;
2010;1;12;9.0000;271.4339;62.4300;974.0020;1.5437;79.7920;
2010;1;12;10.0000;272.4370;63.7447;973.9714;1.9906;134.1001;
2010;1;12;11.0000;272.9128;64.8656;972.9127;3.0967;148.9378;
2010;1;12;12.0000;273.2293;65.9231;971.9164;3.8526;157.2423;
2010;1;12;13.0000;273.3707;66.7116;971.2072;4.2062;163.5561;
2010;1;12;14.0000;273.4453;67.1181;970.7370;4.4520;164.9443;
2010;1;12;15.0000;273.3974;66.6102;970.0927;4.9618;161.0687;
2010;1;12;16.0000;273.5109;66.0950;969.4892;5.6472;153.8640;
2010;1;12;17.0000;274.2733;66.4717;968.5355;6.2293;146.6236;
2010;1;12;18.0000;274.5997;66.6398;968.0084;6.7331;142.9304;
2010;1;12;19.0000;274.6659;67.4107;967.5609;7.1036;140.4844;
2010;1;12;20.0000;274.5464;68.4672;966.9943;7.3652;135.9681;
2010;1;12;21.0000;274.3207;69.4012;966.4085;7.3102;130.7869;
2010;1;12;22.0000;274.3056;69.0634;965.9949;7.0527;127.6716;
2010;1;12;23.0000;274.2166;68.8504;965.3474;6.5603;126.2530;
2010;1;12;24.0000;274.1590;68.5691;965.0302;5.9966;125.3093;
2010;1;13;1.0000;274.0401;68.3907;965.0520;5.2994;124.3130;
2010;1;13;2.0000;274.0162;67.7997;965.2784;4.4561;124.6762;
2010;1;13;3.0000;273.9443;68.5853;965.7050;3.2425;130.7650;
2010;1;13;4.0000;273.9463;68.8385;966.4391;2.1435;145.3800;
2010;1;13;5.0000;273.4910;68.8723;967.4022;1.5537;166.4225;
2010;1;13;6.0000;273.5808;70.0726;968.4767;1.4981;178.1898;
2010;1;13;7.0000;273.5239;70.4313;969.3295;1.6186;180.4876;
2010;1;13;8.0000;273.8007;70.3442;969.8692;1.8129;184.2313;
2010;1;13;9.0000;274.0442;70.3604;970.4350;1.7000;188.9735;
2010;1;13;10.0000;274.7885;70.3855;970.6445;1.4129;207.9175;
2010;1;13;11.0000;275.3716;70.0168;970.4980;1.3539;244.2972;
2010;1;13;12.0000;275.5351;70.1176;970.2032;1.3250;278.3961;
2010;1;13;13.0000;275.3805;70.4825;969.9725;1.1388;320.7677;
2010;1;13;14.0000;274.9230;70.5424;969.8509;1.2084;5.8642;
2010;1;13;15.0000;273.8176;70.4157;970.2129;1.3786;29.0254;
2010;1;13;16.0000;272.5622;71.5831;970.5063;1.4039;42.2796;
2010;1;13;17.0000;272.0300;72.2973;970.6827;1.4555;55.8603;
2010;1;13;18.0000;271.3772;71.8575;971.1195;1.6739;70.9251;
2010;1;13;19.0000;271.0708;71.2906;970.7923;1.9739;86.0383;
2010;1;13;20.0000;270.9169;70.3714;970.2095;2.3317;100.1500;
2010;1;13;21.0000;270.8060;69.5917;969.5493;2.5426;119.0706;
2010;1;13;22.0000;271.0362;69.5282;969.1763;2.8462;140.1182;
2010;1;13;23.0000;271.5717;69.9475;968.8149;3.4383;150.2357;
2010;1;13;24.0000;272.3075;70.4283;968.1311;4.2301;145.9349;
2010;1;14;1.0000;273.4352;70.8220;967.0884;5.0768;139.1156;
2010;1;14;2.0000;274.4290;71.2738;966.4383;5.7197;137.9496;
2010;1;14;3.0000;274.8727;71.3950;965.3058;6.4085;136.0282;
2010;1;14;4.0000;275.1680;71.2994;964.3611;7.0824;133.9982;
2010;1;14;5.0000;275.5927;71.1910;963.8882;7.7887;133.5899;
2010;1;14;6.0000;276.1174;71.0888;963.4459;8.5144;134.2149;
2010;1;14;7.0000;276.4955;70.9665;963.1763;9.2560;134.7269;
2010;1;14;8.0000;276.6716;70.9495;963.0092;9.8067;133.4403;
2010;1;14;9.0000;276.7728;70.5117;962.4709;9.9985;130.1275;
2010;1;14;10.0000;276.9023;70.2792;961.9090;10.0327;126.4367;
2010;1;14;11.0000;277.0139;69.5507;961.0900;9.9629;123.7109;
2010;1;14;12.0000;277.2172;68.3087;960.3517;9.7967;120.9996;
2010;1;14;13.0000;277.4022;66.2552;960.3048;9.5431;117.9939;
2010;1;14;14.0000;277.4986;63.0039;960.7511;9.1684;114.7897;
2010;1;14;15.0000;277.1987;60.0840;961.4430;8.7031;112.8756;
2010;1;14;16.0000;276.9047;58.5816;962.3093;8.0037;110.4967;
2010;1;14;17.0000;276.7056;58.1705;963.6357;7.1305;106.9120;
2010;1;14;18.0000;276.5269;58.0850;964.8716;6.1502;101.3805;
2010;1;14;19.0000;276.3587;58.2452;966.2877;5.1501;92.5960;
2010;1;14;20.0000;276.1755;58.5630;967.6994;4.2050;77.8179;
2010;1;14;21.0000;276.0224;59.2991;969.0348;3.6508;51.0784;
2010;1;14;22.0000;275.8998;60.4501;970.3150;3.9613;25.0251;
2010;1;14;23.0000;275.7484;61.8602;971.1484;4.4671;10.2811;
2010;1;14;24.0000;275.5455;63.3473;972.0111;4.8357;3.1810;
2010;1;15;1.0000;275.2905;64.2176;972.7242;5.0219;0.4727;
2010;1;15;2.0000;275.0342;64.7222;973.3400;5.1431;358.6963;
2010;1;15;3.0000;274.7143;64.9623;973.7491;5.1499;357.5664;
2010;1;15;4.0000;274.1648;65.2334;974.5298;5.2067;356.6827;
2010;1;15;5.0000;273.6154;65.6045;975.5520;5.2962;356.9018;
2010;1;15;6.0000;273.2811;66.1270;976.5904;5.3506;357.8190;
2010;1;15;7.0000;273.5436;66.7142;977.4625;5.3379;358.7802;
2010;1;15;8.0000;275.0237;67.5148;978.6372;5.1565;358.6902;
2010;1;15;9.0000;276.2784;67.9949;979.5045;5.2294;358.1433;
2010;1;15;10.0000;277.4760;68.2147;979.7731;5.6014;357.3354;
2010;1;15;11.0000;278.3391;67.6252;979.5747;6.1366;357.3637;
2010;1;15;12.0000;278.6486;66.8557;979.1736;6.6535;358.4180;
2010;1;15;13.0000;278.3751;66.4041;979.3711;6.9374;359.9897;
2010;1;15;14.0000;277.5956;66.9184;979.8339;7.0797;1.8657;
2010;1;15;15.0000;276.3186;67.8003;980.3130;7.0338;3.7082;
2010;1;15;16.0000;275.0719;68.1154;980.8209;6.8906;5.6095;
2010;1;15;17.0000;274.4107;67.6623;981.2847;6.5902;7.1903;
2010;1;15;18.0000;273.9410;67.4502;981.5609;6.1808;7.6900;
2010;1;15;19.0000;273.5316;67.2097;981.8116;5.7120;6.5709;
2010;1;15;20.0000;273.1169;66.9289;982.2603;5.3587;7.7047;
2010;1;15;21.0000;272.7494;66.7137;982.5309;5.2162;15.2272;
2010;1;15;22.0000;272.4538;66.1071;982.6473;5.0620;23.4804;
