Modern-Era Retrospective Analysis for Research and Applications (MERRA)
Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
More information at;http://gmao.gsfc.nasa.gov/research/merra
Site latitude (positive means North);46.210
Site longitude (positive means East);6.780
Site altitude (m);1448
Date beginning;2010-01-01
Date end;2014-12-31
Time reference (decimal hour);UT
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Temperature;Temperature at 2 m above ground in K
Relative humidity;Relative humidity at 2 m above ground in %
Pressure;Pressure at ground level in hPa
Wind speed;Wind speed at 10 m above ground in m/s
Wind direction;Wind direction at 10 m above ground in degrees (0 means from North, 90 from East...)

MERRA meteorological data
Year;Month;Day;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;
2010;1;1;1.0000;268.8281;69.7513;815.7591;1.1684;158.0963;
2010;1;1;2.0000;268.6944;69.0073;815.3192;1.2943;144.7744;
2010;1;1;3.0000;268.4663;68.6407;814.6241;1.3646;131.8046;
2010;1;1;4.0000;268.4369;68.3803;814.2032;1.4765;122.1036;
2010;1;1;5.0000;268.6166;67.9571;814.0084;1.5699;119.1250;
2010;1;1;6.0000;268.6975;67.5677;814.0439;1.5523;121.2337;
2010;1;1;7.0000;269.0482;67.2004;814.1752;1.3648;129.3241;
2010;1;1;8.0000;270.2723;67.1362;814.3655;1.0077;145.7833;
2010;1;1;9.0000;271.9048;66.5620;814.6579;0.7775;198.6000;
2010;1;1;10.0000;272.5395;68.9163;815.0945;1.1448;253.4939;
2010;1;1;11.0000;272.7758;70.1575;815.3950;1.7483;277.2386;
2010;1;1;12.0000;272.7366;70.1723;815.6931;2.3397;290.2822;
2010;1;1;13.0000;272.1739;69.6800;816.4025;2.9202;297.5863;
2010;1;1;14.0000;271.1811;69.0512;817.5705;3.3789;300.6279;
2010;1;1;15.0000;269.9543;68.9500;818.9722;3.4313;299.1110;
2010;1;1;16.0000;268.9331;68.1076;820.2727;3.7199;298.8794;
2010;1;1;17.0000;268.1696;67.3981;821.3067;3.8404;298.8172;
2010;1;1;18.0000;267.6009;66.7393;822.4112;3.8459;298.3882;
2010;1;1;19.0000;266.9949;66.0625;823.4331;3.7268;296.3988;
2010;1;1;20.0000;266.0923;65.1525;824.2814;3.6543;292.8580;
2010;1;1;21.0000;265.1693;64.3525;824.9736;3.8443;288.9537;
2010;1;1;22.0000;264.4554;63.5807;825.7932;4.1342;286.9909;
2010;1;1;23.0000;263.6396;62.7243;826.6845;4.2126;286.5634;
2010;1;1;24.0000;262.7107;61.7437;827.3252;4.1026;286.7760;
2010;1;2;1.0000;261.7082;60.8325;827.7158;3.9986;288.2109;
2010;1;2;2.0000;261.0157;60.1287;828.0690;4.0795;290.9481;
2010;1;2;3.0000;260.8084;59.8473;828.5595;4.1974;294.8503;
2010;1;2;4.0000;260.6955;59.8216;829.1936;4.1994;298.7174;
2010;1;2;5.0000;260.4921;59.4910;829.6927;4.1698;303.7686;
2010;1;2;6.0000;260.2481;58.9514;830.0220;4.1176;309.4848;
2010;1;2;7.0000;260.3280;58.6149;830.5952;3.9894;315.3054;
2010;1;2;8.0000;261.7651;59.5710;831.3445;3.7855;321.1176;
2010;1;2;9.0000;262.6002;59.1171;831.9591;3.9663;327.8510;
2010;1;2;10.0000;263.0775;58.6993;832.3792;4.2163;332.2830;
2010;1;2;11.0000;263.3729;58.5297;832.6644;4.3007;333.9809;
2010;1;2;12.0000;263.3088;57.9080;832.8770;4.3535;334.2615;
2010;1;2;13.0000;262.9784;57.0449;833.3104;4.3018;332.6046;
2010;1;2;14.0000;262.1882;56.9780;834.0150;4.1229;329.9264;
2010;1;2;15.0000;260.6501;56.6962;834.8253;3.9458;328.9218;
2010;1;2;16.0000;258.4328;56.4070;835.3717;3.6369;331.2696;
2010;1;2;17.0000;257.1082;57.3368;835.9512;3.3155;334.4063;
2010;1;2;18.0000;256.2559;57.9455;836.5517;2.9511;336.6047;
2010;1;2;19.0000;255.4543;58.7256;836.9372;2.5064;341.8590;
2010;1;2;20.0000;254.3174;60.6610;837.0320;2.1074;352.3808;
2010;1;2;21.0000;252.9505;62.6819;837.0008;1.8821;2.4762;
2010;1;2;22.0000;251.6721;63.7671;837.0938;1.6432;8.7482;
2010;1;2;23.0000;250.4998;63.7074;837.2838;1.3525;14.6237;
2010;1;2;24.0000;249.7601;60.9970;837.3937;1.0546;25.4155;
2010;1;3;1.0000;249.1127;55.9835;837.4627;0.7107;40.0607;
2010;1;3;2.0000;249.4182;48.4942;837.4359;0.4626;60.6905;
2010;1;3;3.0000;251.3260;40.9418;837.0802;0.4101;86.9704;
2010;1;3;4.0000;253.1149;36.6677;836.8756;0.5469;95.5582;
2010;1;3;5.0000;254.8534;34.8657;836.9053;0.6102;97.3044;
2010;1;3;6.0000;256.3569;34.4217;837.0195;0.6228;107.3603;
2010;1;3;7.0000;257.5585;34.9075;837.1659;0.6475;124.0636;
2010;1;3;8.0000;260.1725;37.3889;837.4083;0.7788;137.8355;
2010;1;3;9.0000;263.7859;43.7960;837.5673;0.8923;150.4403;
2010;1;3;10.0000;265.4427;48.0825;837.4259;0.8651;173.9215;
2010;1;3;11.0000;266.3862;52.3702;837.1655;0.8860;201.4294;
2010;1;3;12.0000;266.9755;53.2545;836.5530;0.8090;223.1194;
2010;1;3;13.0000;266.6593;51.0279;836.0052;0.6922;235.1298;
2010;1;3;14.0000;265.4980;49.8523;836.0137;0.5558;225.8270;
2010;1;3;15.0000;262.8535;47.6142;835.9398;0.6540;197.6520;
2010;1;3;16.0000;260.6425;45.3322;835.9813;0.8389;188.3214;
2010;1;3;17.0000;259.7481;43.6044;836.0053;1.0556;191.2791;
2010;1;3;18.0000;259.6386;41.9213;835.9905;1.3182;194.3637;
2010;1;3;19.0000;259.4410;40.3796;835.8816;1.4641;197.8334;
2010;1;3;20.0000;258.8690;39.2572;835.7789;1.5498;200.3600;
2010;1;3;21.0000;259.2219;40.5921;835.5292;1.5556;200.1419;
2010;1;3;22.0000;260.0520;43.6835;835.3053;1.6047;196.4422;
2010;1;3;23.0000;260.6942;46.9834;834.8973;1.6207;187.0111;
2010;1;3;24.0000;261.2389;50.1307;834.2948;1.6761;173.9830;
2010;1;4;1.0000;261.5538;52.6534;833.8181;1.7918;167.2625;
2010;1;4;2.0000;261.8098;54.5776;833.3468;1.9004;169.8414;
2010;1;4;3.0000;262.1855;56.5150;832.9897;1.9999;176.5107;
2010;1;4;4.0000;262.4836;57.9416;832.6077;2.0237;178.3724;
2010;1;4;5.0000;262.6341;58.6358;832.2249;2.0782;179.4402;
2010;1;4;6.0000;262.8735;59.1591;831.8150;2.1966;182.0923;
2010;1;4;7.0000;263.2618;59.6939;831.6187;2.3490;185.8098;
2010;1;4;8.0000;264.7191;61.2032;831.6137;2.3786;188.7944;
2010;1;4;9.0000;266.2284;63.0893;831.5542;2.0086;189.2513;
2010;1;4;10.0000;267.5049;64.6077;831.2034;1.7525;194.1165;
2010;1;4;11.0000;268.6888;65.3491;830.5372;1.7133;205.7547;
2010;1;4;12.0000;269.3159;65.7314;830.0489;1.7161;217.2937;
2010;1;4;13.0000;269.0705;65.2668;829.7586;1.6653;224.8363;
2010;1;4;14.0000;268.2762;64.6227;829.5392;1.5425;229.5276;
2010;1;4;15.0000;265.9298;63.6312;829.5716;1.6146;229.3507;
2010;1;4;16.0000;263.1398;63.5944;829.4827;1.6899;226.7833;
2010;1;4;17.0000;262.1051;64.0777;829.4081;1.7214;220.6990;
2010;1;4;18.0000;261.2769;64.5406;829.3433;1.7499;214.7052;
2010;1;4;19.0000;260.9811;64.4861;829.1837;1.7954;209.0753;
2010;1;4;20.0000;260.8919;64.2144;828.8703;1.8730;205.3109;
2010;1;4;21.0000;260.6190;64.3916;828.7659;2.0486;206.4014;
2010;1;4;22.0000;260.6514;64.2910;828.4364;2.1721;208.5543;
2010;1;4;23.0000;260.6723;63.9831;828.1163;2.2485;209.7671;
2010;1;4;24.0000;260.9543;63.5465;827.7164;2.2943;209.3118;
2010;1;5;1.0000;261.3591;63.1221;827.3634;2.2520;207.7216;
2010;1;5;2.0000;261.4040;63.0658;826.9566;2.1285;206.6449;
2010;1;5;3.0000;260.9194;63.4781;826.1841;2.0765;201.6595;
2010;1;5;4.0000;260.7703;63.2687;825.6221;2.1624;195.1105;
2010;1;5;5.0000;260.9671;62.8376;825.4011;2.4031;191.1687;
2010;1;5;6.0000;260.8167;62.6999;825.2650;2.6553;189.5403;
2010;1;5;7.0000;261.0632;62.5201;824.9990;2.7804;188.3807;
2010;1;5;8.0000;264.0206;62.7821;824.9059;2.6997;187.0283;
2010;1;5;9.0000;267.1984;64.7510;824.6375;2.2219;185.4398;
2010;1;5;10.0000;268.8719;66.9456;824.0173;1.8482;184.9456;
2010;1;5;11.0000;270.2769;68.0484;823.1491;1.7203;189.6865;
2010;1;5;12.0000;271.1271;67.6770;822.3303;1.6920;198.1569;
2010;1;5;13.0000;271.1734;67.3895;821.7938;1.4515;198.8656;
2010;1;5;14.0000;270.0669;66.2683;821.6230;1.2218;188.7114;
2010;1;5;15.0000;266.8177;64.7684;821.4778;1.2811;173.7084;
2010;1;5;16.0000;263.4104;65.1312;821.3909;1.4354;170.6103;
2010;1;5;17.0000;261.8729;66.2337;821.2328;1.5706;176.3779;
2010;1;5;18.0000;261.0280;66.2997;820.9724;1.6930;189.1634;
2010;1;5;19.0000;260.1857;66.4702;820.6264;1.8114;200.1693;
2010;1;5;20.0000;259.6362;66.9053;820.2608;1.8733;206.3467;
2010;1;5;21.0000;259.6908;66.8557;819.9730;2.0637;217.7198;
2010;1;5;22.0000;259.8714;67.0964;819.6648;2.2217;228.5982;
2010;1;5;23.0000;260.2771;66.8171;819.5134;2.3417;235.7102;
2010;1;5;24.0000;260.9889;66.4052;819.5287;2.4020;239.5798;
2010;1;6;1.0000;261.0237;66.5198;819.8777;2.4279;241.5333;
2010;1;6;2.0000;260.3858;66.3458;820.1354;2.4715;243.6443;
2010;1;6;3.0000;259.7105;66.3022;820.1845;2.4007;244.8312;
2010;1;6;4.0000;259.0554;66.0969;820.3103;2.3915;248.2413;
2010;1;6;5.0000;258.6777;65.7354;820.4722;2.3649;251.4196;
2010;1;6;6.0000;258.3168;65.1362;820.6041;2.2962;252.0599;
2010;1;6;7.0000;258.4254;64.4198;820.8144;2.2359;251.1993;
2010;1;6;8.0000;261.5447;62.8330;821.1898;2.1667;249.8813;
2010;1;6;9.0000;265.5714;63.7479;821.3826;2.0410;249.4071;
2010;1;6;10.0000;266.8485;63.4425;821.2742;2.1320;247.1423;
2010;1;6;11.0000;267.6613;63.1522;820.8986;2.2279;247.3893;
2010;1;6;12.0000;267.6599;62.3165;820.8430;2.3390;250.9299;
2010;1;6;13.0000;267.1847;61.7449;821.0234;2.3804;255.7425;
2010;1;6;14.0000;266.1014;61.2978;821.3127;2.2897;260.9623;
2010;1;6;15.0000;263.5671;61.4668;821.7811;2.1555;265.9352;
2010;1;6;16.0000;259.9716;63.4218;822.0958;2.1796;262.1647;
2010;1;6;17.0000;258.1379;64.5936;822.5511;2.1247;253.3961;
2010;1;6;18.0000;257.5138;63.8831;822.9925;2.0652;241.8720;
2010;1;6;19.0000;256.6907;63.7838;823.1100;2.1235;233.7933;
2010;1;6;20.0000;255.9402;63.2613;823.2692;2.1868;230.2175;
2010;1;6;21.0000;254.7383;63.2678;823.4516;2.3578;228.9615;
2010;1;6;22.0000;254.0447;63.8395;823.6386;2.4875;229.6439;
2010;1;6;23.0000;254.5290;63.5496;823.8985;2.5075;229.9641;
2010;1;6;24.0000;254.8648;63.6836;824.0783;2.5029;228.1788;
2010;1;7;1.0000;254.7440;64.4617;824.3883;2.5078;224.2558;
2010;1;7;2.0000;254.1674;65.5438;824.5862;2.5891;219.8952;
2010;1;7;3.0000;253.4208;66.1986;824.7387;2.5904;216.5664;
2010;1;7;4.0000;252.5205;65.5469;824.9379;2.5599;211.7851;
2010;1;7;5.0000;251.7995;62.2489;825.2297;2.5697;206.6267;
2010;1;7;6.0000;251.3029;56.0999;825.5698;2.5771;202.3330;
2010;1;7;7.0000;251.5392;48.9989;825.8366;2.6167;199.8157;
2010;1;7;8.0000;256.1617;42.4595;826.3181;2.6463;197.7465;
2010;1;7;9.0000;263.1088;47.4939;826.6241;2.4876;198.2731;
2010;1;7;10.0000;266.2323;53.2705;826.6620;2.1076;201.4330;
2010;1;7;11.0000;267.1440;55.7382;826.4391;2.0816;206.4523;
2010;1;7;12.0000;267.4929;56.0507;826.2831;2.0516;208.9557;
2010;1;7;13.0000;267.0908;57.2468;826.4648;1.8920;205.7426;
2010;1;7;14.0000;266.0184;57.6196;826.7902;1.7156;197.8764;
2010;1;7;15.0000;263.8527;56.4979;826.9658;1.5219;182.4278;
2010;1;7;16.0000;262.1600;55.9586;827.2390;1.4473;158.0719;
2010;1;7;17.0000;261.6418;56.1649;827.4383;1.6931;133.1246;
2010;1;7;18.0000;261.8360;56.0139;827.5055;2.1207;119.4132;
2010;1;7;19.0000;262.1772;56.7326;827.3306;2.5317;114.7700;
2010;1;7;20.0000;262.6647;57.2798;827.1491;2.9027;115.7696;
2010;1;7;21.0000;263.1455;57.8803;826.9412;3.1315;118.3731;
2010;1;7;22.0000;263.3771;58.3611;826.5800;3.2396;119.0576;
2010;1;7;23.0000;263.4787;58.6444;826.1282;3.3022;118.9110;
2010;1;7;24.0000;263.5969;58.9634;825.5531;3.3163;116.7657;
2010;1;8;1.0000;263.7174;59.1397;824.9283;3.2881;111.6562;
2010;1;8;2.0000;263.7814;59.3399;824.3614;3.2767;105.3299;
2010;1;8;3.0000;263.8151;59.6369;823.8419;3.3276;98.6092;
2010;1;8;4.0000;263.8571;59.9234;823.2848;3.3877;93.6345;
2010;1;8;5.0000;263.8804;60.1695;822.7411;3.4408;91.0255;
2010;1;8;6.0000;263.9789;60.3236;822.5044;3.5305;91.4661;
2010;1;8;7.0000;264.3067;60.4882;822.3498;3.5982;93.3947;
2010;1;8;8.0000;265.3581;61.3608;822.1951;3.5914;95.4599;
2010;1;8;9.0000;266.6581;62.8840;822.0802;3.4464;97.5643;
2010;1;8;10.0000;267.9404;64.4850;821.6384;3.2447;99.0418;
2010;1;8;11.0000;268.8812;65.3502;820.7831;3.0674;99.6792;
2010;1;8;12.0000;269.3217;65.5290;820.1673;2.9163;99.2976;
2010;1;8;13.0000;269.3730;65.4527;819.7739;2.7763;97.8258;
2010;1;8;14.0000;268.9847;65.1063;819.5430;2.7134;96.5050;
2010;1;8;15.0000;267.9489;64.1770;819.5989;2.7008;95.0149;
2010;1;8;16.0000;266.7087;63.2867;819.7831;2.7504;92.6087;
2010;1;8;17.0000;266.1073;63.0921;820.0691;2.7871;91.7726;
2010;1;8;18.0000;265.1263;62.6738;820.3408;2.7971;93.7139;
2010;1;8;19.0000;263.2852;62.2399;820.5856;2.8228;97.8200;
2010;1;8;20.0000;261.8445;62.1434;820.6659;2.8168;101.7443;
2010;1;8;21.0000;260.6140;62.0901;820.8225;2.7339;107.0361;
2010;1;8;22.0000;259.6333;62.4785;821.0320;2.6647;113.4782;
2010;1;8;23.0000;258.8926;63.2833;821.0153;2.4717;117.2524;
2010;1;8;24.0000;258.8165;63.5021;820.9270;2.1650;116.7999;
2010;1;9;1.0000;259.9341;62.3447;821.0695;1.9004;113.0145;
2010;1;9;2.0000;261.1405;61.4212;821.1702;1.7057;108.3721;
2010;1;9;3.0000;261.8374;60.8314;820.8839;1.7112;101.7657;
2010;1;9;4.0000;262.2632;60.4373;820.4733;1.7842;93.8679;
2010;1;9;5.0000;262.4566;60.3126;820.2562;1.8226;88.4391;
2010;1;9;6.0000;262.4320;60.3722;820.0774;1.8524;83.6889;
2010;1;9;7.0000;262.6238;60.3863;820.0031;1.9735;77.7793;
2010;1;9;8.0000;264.3010;61.3078;819.9773;2.1095;74.0172;
2010;1;9;9.0000;266.4359;63.5360;819.9082;2.0229;67.3242;
2010;1;9;10.0000;267.5048;65.3381;819.7284;1.8419;55.0657;
2010;1;9;11.0000;268.3316;66.0578;819.1953;1.9798;41.4443;
2010;1;9;12.0000;268.3948;65.6628;818.8644;2.2887;29.9423;
2010;1;9;13.0000;267.7992;64.5605;818.6791;2.6287;23.4639;
2010;1;9;14.0000;266.7076;63.3962;818.6409;2.8371;21.4140;
2010;1;9;15.0000;265.2619;62.1888;818.8789;2.8505;24.7351;
2010;1;9;16.0000;263.8712;60.9126;819.1183;2.8277;32.9560;
2010;1;9;17.0000;262.7962;59.9668;819.5079;2.7545;41.8353;
2010;1;9;18.0000;261.9774;59.2174;819.9490;2.6451;50.1378;
2010;1;9;19.0000;261.2765;58.5628;820.2227;2.5493;57.6381;
2010;1;9;20.0000;260.8785;57.9199;820.6223;2.4798;64.5197;
2010;1;9;21.0000;260.7904;57.5814;820.9998;2.2824;70.6484;
2010;1;9;22.0000;260.6213;57.8028;821.5222;1.9930;73.2739;
2010;1;9;23.0000;260.2593;58.5613;821.9692;1.7072;71.5681;
2010;1;9;24.0000;259.9704;59.7519;822.4359;1.3476;67.4786;
2010;1;10;1.0000;259.8479;60.4874;823.0683;0.9449;57.4652;
2010;1;10;2.0000;259.7787;60.5951;823.6281;0.6291;27.7815;
2010;1;10;3.0000;259.6084;60.3037;824.1473;0.6872;343.1233;
2010;1;10;4.0000;259.3372;59.9891;824.6981;0.8499;336.1050;
2010;1;10;5.0000;259.1748;59.6233;825.2497;0.6306;348.9508;
2010;1;10;6.0000;258.9611;59.4504;825.6423;0.3848;78.9147;
2010;1;10;7.0000;258.9723;59.6001;826.0552;1.1197;124.8415;
2010;1;10;8.0000;261.4685;59.9689;826.5720;1.6087;135.2280;
2010;1;10;9.0000;264.5864;62.0341;827.1593;1.4285;138.7754;
2010;1;10;10.0000;267.2851;64.6080;827.4133;1.1566;144.2906;
2010;1;10;11.0000;269.1814;64.5378;827.4398;1.0682;161.2625;
2010;1;10;12.0000;269.6082;63.9298;827.7111;0.7318;196.1735;
2010;1;10;13.0000;268.8579;62.5983;828.2639;0.7918;247.2003;
2010;1;10;14.0000;267.3593;61.4528;829.1567;1.1056;280.5220;
2010;1;10;15.0000;264.7927;60.8458;829.8658;1.3614;308.3271;
2010;1;10;16.0000;261.5200;60.5220;830.4542;1.4012;339.3797;
2010;1;10;17.0000;259.8022;61.0918;830.7114;1.3093;25.1953;
2010;1;10;18.0000;258.6916;62.1221;830.6623;1.5834;72.8926;
2010;1;10;19.0000;257.7553;63.1324;830.3389;2.0225;104.0972;
2010;1;10;20.0000;256.4414;64.7169;830.1712;2.2773;122.8338;
2010;1;10;21.0000;255.6395;65.8973;830.2637;2.1890;137.7620;
2010;1;10;22.0000;254.9400;65.5822;830.4456;1.9622;153.2557;
2010;1;10;23.0000;254.4255;64.2736;830.6192;1.7071;167.8720;
2010;1;10;24.0000;253.9808;64.2708;830.7131;1.5012;172.2717;
2010;1;11;1.0000;253.7189;64.1263;830.7880;1.4415;163.4913;
2010;1;11;2.0000;253.6426;63.5520;830.7511;1.5632;154.5964;
2010;1;11;3.0000;253.6805;61.6671;830.6456;1.7752;153.4057;
2010;1;11;4.0000;253.5397;59.0245;830.5512;1.8842;158.4350;
2010;1;11;5.0000;253.2357;56.9114;830.7080;1.8509;166.1982;
2010;1;11;6.0000;252.9919;55.6201;831.0439;1.6956;176.0178;
2010;1;11;7.0000;253.6725;53.5216;831.3348;1.4635;186.9374;
2010;1;11;8.0000;258.6396;49.5420;831.7164;1.2003;197.6057;
2010;1;11;9.0000;265.7809;55.8674;832.0998;0.8999;208.2912;
2010;1;11;10.0000;268.7198;60.5618;832.2056;0.5035;234.3193;
2010;1;11;11.0000;269.8718;62.8263;831.8559;0.4951;279.6092;
2010;1;11;12.0000;270.0267;63.8810;831.6611;0.7170;297.3301;
2010;1;11;13.0000;269.5223;61.5085;831.8386;0.9284;300.3449;
2010;1;11;14.0000;267.8949;60.8299;832.3319;1.1294;309.4625;
2010;1;11;15.0000;263.2725;60.2844;832.6603;1.2254;322.0548;
2010;1;11;16.0000;258.3878;64.2073;832.7347;0.8896;345.7269;
2010;1;11;17.0000;257.0432;67.9123;832.8625;0.4621;39.6125;
2010;1;11;18.0000;257.0042;68.0700;832.9925;0.4797;126.4324;
2010;1;11;19.0000;256.5768;68.5535;833.1681;0.6429;168.7909;
2010;1;11;20.0000;256.6312;68.0464;833.4230;0.7743;182.6404;
2010;1;11;21.0000;256.6557;67.4745;833.4864;0.6744;185.9591;
2010;1;11;22.0000;256.4124;67.0553;833.3772;0.4827;177.9624;
2010;1;11;23.0000;255.5635;67.2666;833.1391;0.3584;145.0857;
2010;1;11;24.0000;254.5584;67.7449;832.8123;0.3846;106.3430;
2010;1;12;1.0000;254.2355;67.1173;832.7248;0.4039;89.3456;
2010;1;12;2.0000;254.2022;66.0694;832.6259;0.2652;77.1751;
2010;1;12;3.0000;254.0693;65.5731;832.5796;0.2062;93.8867;
2010;1;12;4.0000;253.9486;65.1877;832.5659;0.5355;126.3393;
2010;1;12;5.0000;253.8957;63.8869;832.3603;1.1674;137.5213;
2010;1;12;6.0000;254.0515;60.4208;831.9947;1.9100;143.5350;
2010;1;12;7.0000;255.3810;54.3003;831.5106;2.5441;147.6817;
2010;1;12;8.0000;260.8926;50.3994;831.3677;2.9601;151.2141;
2010;1;12;9.0000;266.3549;55.1491;831.2834;2.8954;155.0128;
2010;1;12;10.0000;268.1211;60.1034;831.1312;2.5863;162.0915;
2010;1;12;11.0000;269.4710;62.8510;830.6873;2.5079;173.3335;
2010;1;12;12.0000;270.2122;63.4166;830.0963;2.4928;177.9442;
2010;1;12;13.0000;270.0353;63.3001;829.3883;2.5715;170.4209;
2010;1;12;14.0000;268.7797;62.1653;828.7862;2.8399;163.3705;
2010;1;12;15.0000;265.9265;60.4994;828.4864;3.2721;158.3611;
2010;1;12;16.0000;263.3438;59.5765;828.3110;3.7478;153.8912;
2010;1;12;17.0000;262.4375;59.3849;827.9715;3.9733;150.2720;
2010;1;12;18.0000;262.1550;58.6886;827.6600;4.0281;148.4302;
2010;1;12;19.0000;262.2428;58.4407;827.4300;4.0389;147.2847;
2010;1;12;20.0000;262.4434;58.4796;827.1331;4.0588;146.3859;
2010;1;12;21.0000;262.7240;58.8629;826.9985;4.0934;149.5193;
2010;1;12;22.0000;263.1363;59.3257;826.9681;4.0808;152.1012;
2010;1;12;23.0000;263.5422;59.7644;826.7842;4.0284;151.6519;
2010;1;12;24.0000;263.8993;60.1445;826.3247;3.9798;149.1987;
2010;1;13;1.0000;264.2033;60.4459;826.0087;3.9543;147.6541;
2010;1;13;2.0000;264.4396;60.5999;825.7064;3.8765;149.1275;
2010;1;13;3.0000;264.7131;60.7238;825.5105;3.8354;153.9184;
2010;1;13;4.0000;265.0276;60.9601;825.4530;3.7252;160.6400;
2010;1;13;5.0000;265.3655;61.2264;825.8209;3.6311;169.4242;
2010;1;13;6.0000;265.7043;61.6987;826.4027;3.6058;179.9102;
2010;1;13;7.0000;266.1581;62.3674;827.0148;3.6366;190.7240;
2010;1;13;8.0000;267.2754;63.8749;827.6777;3.6579;201.7008;
2010;1;13;9.0000;268.6212;65.5738;828.2298;3.5414;210.3719;
2010;1;13;10.0000;269.7103;66.9876;828.4664;3.4282;218.8645;
2010;1;13;11.0000;270.4358;67.8359;828.4116;3.3130;229.2464;
2010;1;13;12.0000;270.7363;68.3257;828.4242;3.2058;239.5933;
2010;1;13;13.0000;270.6105;68.3563;828.6177;3.0778;246.6886;
2010;1;13;14.0000;270.1976;68.2018;828.9701;2.8301;248.6193;
2010;1;13;15.0000;269.2678;67.9448;829.1816;2.6623;248.5328;
2010;1;13;16.0000;267.7300;67.0186;829.4778;2.5944;245.6272;
2010;1;13;17.0000;266.8004;66.7783;829.6761;2.4790;240.5021;
2010;1;13;18.0000;265.4668;66.9034;829.9400;2.3772;234.3941;
2010;1;13;19.0000;264.8618;67.2620;830.0823;2.2170;226.0777;
2010;1;13;20.0000;264.3992;67.1118;830.0198;2.0324;212.4229;
2010;1;13;21.0000;263.6521;66.6842;829.8172;1.9686;190.3241;
2010;1;13;22.0000;263.2965;66.1476;829.4780;2.2302;169.1876;
2010;1;13;23.0000;262.5231;64.3447;828.7494;2.5698;157.3584;
2010;1;13;24.0000;261.1238;61.3659;828.1303;2.9225;154.9112;
2010;1;14;1.0000;260.3800;59.3405;827.7884;3.1684;157.3435;
2010;1;14;2.0000;260.2638;58.2356;827.3653;3.3547;157.5748;
2010;1;14;3.0000;260.3887;57.6769;826.8389;3.4172;150.9692;
2010;1;14;4.0000;260.8331;57.6754;826.4488;3.5482;142.5532;
2010;1;14;5.0000;261.4323;57.9580;826.3372;3.7121;138.2082;
2010;1;14;6.0000;261.9020;57.9870;826.2973;3.8421;137.1705;
2010;1;14;7.0000;262.6619;58.1676;826.2857;3.9216;136.1716;
2010;1;14;8.0000;264.8750;59.4937;826.3186;3.8581;134.5635;
2010;1;14;9.0000;267.0081;62.3588;826.4198;3.6660;132.8355;
2010;1;14;10.0000;268.4165;64.3193;826.2544;3.8256;132.8180;
2010;1;14;11.0000;269.2352;64.9294;825.7522;3.9801;132.8477;
2010;1;14;12.0000;269.2755;64.4773;825.3511;4.0768;132.5877;
2010;1;14;13.0000;268.8744;63.8534;825.5508;4.0926;132.0006;
2010;1;14;14.0000;268.1857;63.2426;825.9052;4.0210;131.3796;
2010;1;14;15.0000;267.4080;62.7360;826.3811;3.9309;133.0627;
2010;1;14;16.0000;266.8196;62.5973;826.8212;3.8715;134.8155;
2010;1;14;17.0000;266.3672;62.0101;827.5048;3.7622;136.6727;
2010;1;14;18.0000;266.0992;61.5743;828.2977;3.5857;138.5701;
2010;1;14;19.0000;265.9579;61.3562;828.9903;3.3543;140.6929;
2010;1;14;20.0000;265.9012;61.2336;829.6655;3.1406;143.5811;
2010;1;14;21.0000;265.7935;61.2710;830.3100;2.9994;149.3022;
2010;1;14;22.0000;264.8338;60.6172;831.0205;2.8029;157.3629;
2010;1;14;23.0000;262.7845;59.0592;831.4975;2.4699;167.2497;
2010;1;14;24.0000;260.7432;59.0765;832.0475;1.9760;181.4202;
2010;1;15;1.0000;259.3249;60.5406;832.6722;1.5288;203.0524;
2010;1;15;2.0000;258.6047;62.4847;833.1166;1.2339;228.5598;
2010;1;15;3.0000;258.3120;64.3209;833.6159;0.9298;253.7447;
2010;1;15;4.0000;258.4132;65.7017;834.1520;0.6272;284.4419;
2010;1;15;5.0000;258.9938;66.3908;834.9609;0.4221;322.1987;
2010;1;15;6.0000;259.8879;66.3461;835.8273;0.3612;357.8101;
2010;1;15;7.0000;261.5027;65.1987;836.6087;0.3684;20.6187;
2010;1;15;8.0000;264.9752;64.1309;837.4758;0.3965;25.4355;
2010;1;15;9.0000;269.4302;66.8552;838.2519;0.5075;5.0641;
2010;1;15;10.0000;270.9301;67.9757;838.7625;0.7043;347.2667;
2010;1;15;11.0000;271.7540;65.9479;838.8895;1.1317;348.3787;
2010;1;15;12.0000;271.8391;64.3106;838.9798;1.5198;354.0023;
2010;1;15;13.0000;271.5906;64.8838;839.4837;1.7833;0.1966;
2010;1;15;14.0000;270.7870;65.2150;840.1259;1.9253;8.8616;
2010;1;15;15.0000;268.0886;64.0301;840.6161;2.0878;23.1565;
2010;1;15;16.0000;263.4155;63.5803;841.0149;2.2388;41.5397;
2010;1;15;17.0000;260.6203;65.8911;841.2892;2.2794;58.7410;
2010;1;15;18.0000;259.0446;66.6942;841.3449;2.3018;73.7438;
2010;1;15;19.0000;258.2605;65.1455;841.1281;2.3990;85.5479;
2010;1;15;20.0000;257.7871;62.0755;841.1484;2.4123;95.3700;
2010;1;15;21.0000;257.2731;59.9749;841.4056;2.2751;106.0320;
2010;1;15;22.0000;256.8795;58.1082;841.5897;2.1676;116.4262;
